age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
0.15603846,0.043457482,0.045361757,-0.10629396,-0.07559807,0.11950302,0.16250406,-0.004315093,0.10273947,-0.02552126,0.003580179,0.286248,-0.14910789,-0.025789974
0.09403812,0.085980594,-0.1923641,0.07635915,-0.09502764,0.04383087,0.23095201,-0.07134384,0.11196016,-0.14729938,0.06314686,0.12479803,-0.07015199,0.0963849
-0.050621428,0.11967875,0.097487815,0.05183113,-0.08869686,0.09684134,0.06123662,-0.11822458,0.15556279,0.16879788,-0.14067553,0.24161276,-0.14846979,0.042053103
0.012728723,0.039601196,-0.09873677,-0.002006719,0.059812628,0.15024129,0.16757227,-0.073652476,0.1026707,-0.07112053,0.064815596,0.09558071,0.038285792,-0.075659506
0.02802894,0.076484084,0.13198486,-0.015812207,-0.056553327,0.04449994,0.19197372,0.020351168,0.024280641,-0.0938039,-0.0716269,0.23638088,-0.013478665,0.06596972
-0.10155805,0.07113555,-0.025982657,-0.14866802,-0.036326084,0.007950714,0.24989393,-0.07004542,0.18757522,-0.19638005,0.007026408,0.006199316,-0.04315702,-0.06476456
-0.018444175,0.073397964,0.0087100435,-0.1031266,0.014257169,-0.23226404,0.24006695,-0.04106406,0.040944036,-0.20132084,0.07246035,-0.025651779,-0.092998415,-0.011673732
-0.046110313,0.08805932,0.023743272,-0.045460176,-0.075018354,0.02243129,0.13211922,-0.27753344,0.15522383,0.020067442,0.13318934,0.32329226,-0.109213926,-0.036910504
-0.09211991,0.049882937,0.056202438,-0.078390256,0.075282104,0.024481947,0.07475886,-0.07516656,-0.08847821,-0.029054374,-0.08625054,0.13424714,-0.15747632,0.04015264
-0.1805144,0.20395231,0.17225786,0.005313743,-0.031242944,-0.012337534,0.19897768,-0.061367653,0.005484674,-0.18683562,-0.065311834,0.14512707,-0.06580947,0.056694776
-0.10223573,0.20906462,0.064522356,-0.16896506,-0.15140761,0.112212844,0.20660235,-0.025142029,0.23434168,-0.054322533,0.054756258,0.09370636,-0.037704084,0.09286457
-0.02321179,0.06923875,0.11174178,-0.06811789,0.17776383,-0.084898874,0.28094447,-0.03399516,0.06224646,-0.31147796,-0.018540293,0.15027119,0.03693887,0.09138013
-0.07478891,0.09707102,0.08936256,-0.20400235,-0.024879135,-0.12554638,0.2138485,0.034735817,-0.00344773,-0.15866712,-0.20404163,0.14645576,-0.1461443,0.042265117
0.14787048,-0.059627812,-0.24380903,0.062956706,-0.14006649,0.180887,0.085751355,-0.18823984,0.06640571,-0.112026796,0.05285174,0.26612815,-0.046335228,-0.04975806
-0.15288027,-0.02099809,0.124005005,-0.07072504,0.14283137,0.12806623,0.11393815,-0.105353005,0.050241705,-0.12366582,0.019714724,0.045394268,-0.02577643,-0.049318172
0.22368737,0.00057275593,-0.14289297,-0.014280539,0.08355142,0.08171205,0.16831781,-0.16317514,0.07947801,-0.19967264,0.20317222,0.20883985,0.0072285812,0.01374278
-0.014038106,0.07555659,0.055904903,-0.0067228936,-0.07249715,-0.028311504,0.29991758,-0.15605673,0.08183563,-0.2104835,0.0073230825,0.16763237,-0.036076404,-0.019360999
0.050552107,0.048915308,0.010291742,0.03717466,-0.012501479,-0.028415361,0.26878422,-0.1701195,0.15334696,-0.1704494,0.014471453,0.18857579,-0.1075029,0.038034208
0.08570577,0.11390485,0.0020196754,-0.07549319,-0.005300083,0.07815257,0.20748135,0.0953094,0.053259786,-0.093328655,-0.044143695,0.239817,-0.10202386,-0.036288492
0.10887686,0.08963288,-0.19268496,0.03575779,0.024546482,0.15082663,0.043245077,-0.23691979,-0.0008093044,-0.053876825,0.02450312,0.22308868,-0.0893404,0.013136784
-0.022792285,0.07110296,0.19916259,-0.06611079,-0.07823428,-0.0035625491,0.0891218,-0.12524939,0.15560336,-0.17207041,0.038414333,0.09504929,-0.10305119,0.092460476
-0.10747204,0.015848104,0.013180545,-0.0994346,-0.040840674,0.07068306,0.11578584,-0.20550591,0.05430306,-0.061791748,-0.07699416,0.29474548,-0.117485434,0.20827545
-0.075406596,0.04549342,-0.0052105803,-0.12220447,-0.039530806,0.029676938,0.17985623,-0.26124403,-0.023045648,0.0034785345,-0.032845702,0.12400471,-0.040130995,0.0429591
-0.12721054,0.18699265,0.16852489,-0.08976187,-0.12127137,0.020301951,0.06980513,-0.03995444,0.16117442,0.17064498,-0.013051461,0.13219805,-0.03909178,-0.036552213
0.15040295,0.059156787,-0.19785923,0.15351288,0.0030724024,-0.17241612,0.019076694,-0.12091618,-0.065138,0.018260527,0.0498025,0.14197057,-0.18057851,0.0058031175
-0.1647177,0.045533616,0.118093714,-0.13442819,0.01897794,0.06846973,0.33981723,-0.15165651,0.100193694,-0.034822628,-0.03356581,0.19179495,-0.012966415,-0.08102499
0.048814572,0.09926501,-0.14100003,-0.07536352,-0.022130158,0.055055693,0.15930025,-0.107175715,0.12325254,-0.14222112,0.041158516,0.25579485,-0.13080788,0.018295826
0.08470294,0.1052029,0.10046385,-0.015140433,-0.06028865,-0.040570743,0.0808087,-0.17157403,0.07939942,-0.099980906,0.039293695,0.15159489,-0.13669948,0.04263969
-0.16953352,0.15537798,0.08273963,-0.16731945,-0.008339834,-0.043964267,0.15172142,-0.13258794,0.045083743,-0.14339048,0.031262156,0.11768674,-0.10664309,0.05018098
0.0673656,0.059964728,0.021854637,-0.09261602,0.061796658,0.037334822,-0.0075971168,-0.20312282,-0.0987525,0.1861878,-0.0707054,0.13046613,-0.06894288,0.07880239
0.024394842,0.0678844,0.034808196,-0.14529668,-0.0929592,-0.033047207,0.1103203,-0.0015173107,0.054114472,-0.08979,-0.049819183,0.14635374,-0.099208035,-0.023377204
-0.051407225,0.100576386,-0.0025443267,0.034193818,-0.09915197,0.123523474,0.14911751,-0.09134143,0.0032146238,-0.051938564,-0.10500698,0.2699283,-0.05766036,0.064748146
0.057304345,-0.034856904,-0.14242692,0.0130265765,-0.0203726,-0.004685806,0.18137577,-0.19146153,0.085661456,0.004207343,-0.024359252,0.14695969,-0.11828696,-0.011537397
-0.052338965,-0.045036934,0.008100659,-0.17546788,0.14570574,0.16870828,0.2234926,-0.07375274,0.09896615,-0.1393225,0.12002577,0.18523857,-0.05702885,0.13764177
-0.10819896,0.09738447,0.022380216,-0.046735834,-0.17775275,0.07981547,0.14758085,-0.15758553,0.21969491,0.039235026,0.0827003,0.25254685,-0.024219489,0.078215905
-0.06542856,0.106852666,0.062474363,-0.06626353,0.10625389,0.15094098,0.26192677,0.013744321,0.018563818,-0.03942179,0.07817048,0.14592059,0.069314495,0.11525435
-0.038869046,0.062843174,-0.0486027,0.02720495,-0.16153198,0.21041383,-0.10080308,-0.23654157,0.13509165,0.1709179,0.061117504,0.38941896,-0.0010213547,-0.06158767
-0.12976487,0.24202324,0.16353892,-0.21437697,-0.07565613,-0.03109227,0.19815299,-0.1054345,0.0633589,0.0017635524,0.04386058,0.24354024,-0.022677181,0.029554075
-0.11947867,0.065040335,-0.09434889,-0.012834158,0.0136274835,0.33085433,0.02261592,-0.2870609,0.077292815,0.07869459,0.07600498,0.29072955,-0.0045710746,-0.051456235
-0.080763295,0.028163884,0.18015032,-0.010046836,-0.08411894,-0.039968275,0.17882343,-0.18117142,-0.020649977,-0.09454747,0.057343695,0.12163849,-0.13179764,-0.03885208
-0.05489105,0.08356474,0.11735307,-0.061822098,0.0033869753,0.15687668,0.20230097,-0.12959644,0.102354065,-0.050329536,0.050962675,0.1043559,0.033947047,0.06721239
0.011123231,0.005425222,0.059096858,-0.052066367,0.10708895,-0.1292159,0.23616481,-0.09769789,0.091894835,-0.1751535,0.056331497,0.10211312,-0.050476484,-0.0049552824
-0.104731895,0.07733159,-0.049213365,-0.08051151,-0.19526279,0.04001891,0.14191452,-0.102407165,0.13160262,0.014149599,-0.014569081,0.16608812,-0.002980117,-0.12975584
-0.12587772,0.014812715,0.10586435,-0.032277297,-0.0899762,-0.17683807,0.1560014,-0.1787211,0.11294694,-0.033030406,-0.051596627,0.13269567,-0.12608571,0.1513743
0.058516137,0.07421948,0.049291275,-0.03687526,-0.074317515,0.009864105,0.15821153,-0.08051697,0.11976044,-0.10888883,0.0403235,0.2985857,-0.01944201,-0.07411685
-0.13868645,0.082087114,0.14656682,-0.09990482,0.017424144,-0.12114847,0.21913467,-0.09783507,0.00568226,-0.10011043,-0.087915905,0.0014236988,-0.27004766,0.13912866
-0.14916006,0.07203756,-0.009274149,-0.09796581,-0.029646486,0.04535401,0.29736593,-0.20552859,0.018239867,-0.00076245144,-0.10243027,0.11604202,-0.03366349,0.12216972
-0.034932625,0.059312526,0.19711651,-0.093261704,-0.062324263,0.04514183,0.19807048,-0.094144545,0.050519835,-0.1734873,-0.010653403,0.058952402,-0.24307789,0.05421675
-0.11744302,0.05843177,0.04465235,0.025888782,-0.10923763,0.1706031,0.08888305,-0.12219647,0.14150938,0.06501584,-0.038397744,0.22542214,0.007734632,-0.114101134
0.19903588,0.093115464,-0.12217809,0.004303541,-0.039669584,0.18229744,-0.012539875,-0.037887372,0.08190988,0.053115666,0.058658097,0.25927073,-0.05835662,-0.16533282
-0.07659241,0.0029838793,-0.07832119,0.064623445,-0.0019976655,-0.2238382,0.1779894,-0.085096754,0.052920755,-0.16012548,-0.0008421764,0.022542324,-0.26109448,0.18034083
0.0143528,0.2169383,-0.036902018,0.10170846,-0.07631554,0.07927111,0.024632117,-0.19228002,0.11707394,0.18156439,0.0947469,0.15289593,0.0630494,-0.02452237
-0.18035008,0.17669104,0.1000202,-0.25502536,0.045623243,-0.03409823,0.1864674,-0.07256614,0.09098518,0.019662753,-0.03309379,0.18489964,-0.08333314,0.005576046
-0.023974173,0.017890934,-0.00212414,-0.18875214,-0.22357608,0.004841337,0.12589987,0.032285966,0.09587538,-0.12693074,0.004165072,0.05518798,-0.038477737,-0.11460803
-0.115962796,-0.02000762,0.031167233,-0.08288552,0.12223994,0.10123063,0.1903224,-0.04473325,0.07938884,-0.23361261,0.12534834,0.2035713,-0.17042176,0.07238835
-0.079835944,0.114717424,0.03182564,-0.0779016,-0.025912952,0.013157921,0.038149375,-0.17569572,0.035887104,-0.00877936,0.05049714,0.23919974,-0.056012955,-0.11315409
-0.06143991,0.040433157,0.019828068,-0.15185732,0.078757115,0.032071956,0.2162098,-0.18674123,-0.03322119,-0.13971049,-0.05963514,0.079903334,-0.059854686,-0.04007536
-0.024046188,0.053025257,0.075854294,-0.113257155,0.073154055,0.048084326,0.06844595,-0.09680533,-0.02826986,0.060661823,-0.09462367,0.13840036,-0.16561529,-0.03490761
-0.15081692,0.033051748,-0.011018222,-0.111139596,-0.01585089,0.1778318,0.06708692,-0.17020568,-0.031519655,0.14629135,-0.05395831,0.2279041,-0.04474421,-0.034987643
0.027398279,-0.021841709,-0.0058274623,0.12431306,-0.09971186,0.16148692,0.13735628,-0.062752254,0.17502135,-0.06739731,-0.07187818,0.11321446,-0.12507558,-0.056661293
0.006776763,0.10218106,-0.038037345,0.04722942,-0.053705633,-0.060281456,0.18540485,-0.15289563,0.11953013,-0.14531663,0.16385256,0.14937459,-0.06482573,0.11522328
0.11112163,0.020693835,-0.01943936,0.037970025,0.009459383,0.101340346,0.06554265,-0.18168283,0.0071079023,0.03795089,-0.030840665,0.18925893,-0.033927493,-0.083852135
-0.003472237,0.08046068,0.07241825,-0.06917119,-0.03327419,-0.11529808,0.2002323,-0.02592741,0.05991864,-0.1228932,-0.01705232,0.026648562,-0.19777583,0.031407095
-0.075008266,0.24135412,0.075897485,-0.16274998,-0.068681,0.12542477,0.16013539,-0.22025353,0.03357691,-0.14666119,0.058347706,0.11504194,-0.14276822,0.008961903
-0.012445366,-0.022043455,0.15655117,-0.025933858,0.051436648,-0.110283405,0.22997019,-0.031808183,0.033100624,-0.2784177,-0.08113678,0.073738806,-0.13797334,0.085336156
0.09290146,0.017535042,0.055195294,-0.016995255,-0.053290043,0.17906497,0.23894879,-0.15164658,0.06904231,0.007565085,-0.11286911,0.19477384,-0.0932384,0.07000293
-0.07404595,0.30352673,0.10835527,-0.1271402,-0.16956002,-0.032453254,0.13838437,-0.077459954,0.118427396,0.044774547,-0.062108915,0.14386323,-0.055614706,-0.10337101
-0.024677312,0.086965725,0.007996339,-0.097594574,-0.10305758,0.22178707,0.029661007,-0.116465695,0.028044894,0.17926392,-0.037295237,0.17494483,-0.0040418077,-0.07231319
-0.07229556,0.16769125,0.21479762,-0.20189661,0.012169263,-0.043490402,0.118634135,-0.06838765,-0.07439515,-0.016324703,-0.16121916,0.11146429,-0.21957877,0.042594723
-0.017247979,0.058233235,-0.081075974,0.066091985,-0.0650181,0.2729361,0.13605347,-0.027230501,0.06803113,-0.0900783,-0.082834244,0.18647973,-0.046431705,-0.113637336
-0.019749418,0.103787795,0.018828288,-0.16315018,0.0059417402,-0.027614927,0.1811428,-0.11102218,0.014944386,0.061858267,-0.050055943,0.27036402,-0.04781878,0.06455086
0.07603,0.03839459,-0.052656285,0.0047525074,0.012210148,0.050737478,0.15893734,-0.06272311,0.075537324,-0.031024445,0.07407901,0.25229678,-0.04071772,-0.07891712
-0.05316349,-0.023293108,0.039194882,-0.114167556,0.039388165,-0.023436604,0.038424835,-0.15829915,0.12533364,0.013244253,-0.019025385,0.041736737,-0.10367027,0.023478607
-0.090532556,0.045415815,-0.025095863,0.026062813,-0.025197573,-0.04913055,0.18399264,-0.27572927,0.09577896,-0.18850227,-0.014379043,0.13168104,-0.12902749,0.14022048
0.08682974,0.044145215,0.10858411,0.13048418,-0.029162422,0.14740172,0.1488378,-0.17350665,-0.0002470985,-0.02879756,-0.0071359985,0.043117754,-0.03366554,0.004315002
0.12766784,0.18174593,-0.014683215,-0.11679995,-0.03003335,0.23550081,-0.09856431,-0.25512126,-0.019833248,0.09078172,0.035333533,0.3080448,-0.09842937,-0.028879019
-0.18991745,0.05463543,0.040876277,-0.15289031,0.21403117,-0.08747723,0.30684552,-0.110618,0.08746658,-0.19819732,0.022236288,0.0906218,0.021777464,-0.012113536
-0.06345864,0.10500537,0.009839401,-0.029826414,0.07667143,0.26051494,0.13467887,-0.1576941,0.09321475,-0.028725646,0.08056849,0.16158317,-0.11595183,-0.023222772
-0.027559878,0.08766049,0.11012472,0.012344543,-0.0022672713,0.0034991782,0.019640129,-0.07230612,0.06252225,-0.18071868,-0.015496854,0.095156275,-0.042959355,-0.15381394
0.00756138,0.013215482,-0.045048088,0.022301007,-0.021804702,0.05101385,0.0513796,-0.2370477,0.12044588,-0.18663469,0.122628435,0.092873745,-0.15659258,-0.003905816
0.15021345,0.080712214,-0.07209994,-0.02654668,-0.076312914,-0.05882749,0.12801549,0.060797844,0.061332833,-0.16581509,-0.08233671,0.2009847,-0.18618938,-0.031674303
-0.04834815,0.081704274,0.10051413,-0.051934365,-0.006234997,0.09732355,0.19921173,-0.121955596,0.16935207,-0.10374536,0.20852084,0.14795835,-0.07784651,-0.039238192
0.08591446,-0.011825822,0.039677016,0.14861916,0.010188009,-0.080681264,0.12748559,-0.1454612,0.0910034,-0.110603616,0.082173705,0.04550342,-0.1515331,-0.06286528
-0.097490884,-0.005599145,0.07905181,-0.06978552,-0.039783098,0.057425603,0.14561677,-0.13328621,0.027542453,-0.03353057,-0.06763804,0.13734059,-0.099066414,-0.12052231
-0.016392974,0.16057612,-0.0785679,-0.009709869,-0.16857193,-0.05772578,0.13103163,-0.09729267,0.040095817,-0.03799828,-0.071956664,0.20179419,-0.075895585,0.1575802
-0.22962354,0.022179853,0.12941681,-0.09298387,0.026727244,-0.16934492,0.052337505,-0.075504616,0.09978117,-0.21310666,-0.08406483,0.015704568,-0.2290661,0.018965308
-0.11801403,0.026681665,0.04027849,0.05652601,-0.02430942,0.096065104,0.01749469,-0.08528552,0.1345211,-0.096757755,-0.059966255,0.12276653,-0.06589598,-0.03568179
-0.008322587,-0.055411275,0.053587332,-0.09795812,0.10354218,-0.0996521,0.2852226,-0.08377722,0.05922648,-0.24057561,0.10311547,0.14962493,-0.026464121,0.065805845
-0.0366649,0.062055532,0.068721585,-0.07782741,-0.15072252,0.103133425,0.17622556,0.03913238,0.06732465,-0.006292917,-0.19407706,0.11969217,-0.084127575,0.08515302
-0.08105383,0.10019867,0.059206225,-0.30925757,0.05395434,0.07858484,0.22859168,-0.041696973,-0.050923627,-0.09703666,-0.034994308,0.11594382,-0.12671094,-0.028016703
-0.031659447,0.028679457,-0.0377931,-0.090155825,0.012151937,0.07817476,0.13132215,-0.2169663,0.19086893,-0.12032226,0.07425335,0.08968363,-0.018050697,0.005999149
-0.0036829803,0.06162716,0.070491284,-0.06618756,-0.06977643,-0.023137333,0.32932028,-0.14831442,0.18868612,-0.06744154,-0.084847,0.27717546,-0.0167744,-0.029395634
-0.097220175,0.21299912,0.106509514,-0.11179687,-0.13278717,0.08719859,0.17277217,-0.11206455,-0.0130040385,0.07861221,0.035341803,0.20554043,-0.040700994,-0.118952624
0.00093416683,-0.014867062,-0.06500678,-0.086679205,0.047985755,-0.11815131,0.343475,0.03280261,0.11704184,-0.10954872,0.0455362,0.055993143,-0.030979944,0.077873416
-0.008568747,0.11910544,-0.068141446,0.016513307,0.06533583,0.0027781092,0.25020644,-0.18226483,0.06306076,-0.11294851,0.09166531,0.14271732,-0.0964749,0.05529318
-0.077376366,-0.029085716,0.11130263,-0.039249714,0.010909147,0.12739933,0.2011881,-0.13019997,0.012390967,-0.06525056,-0.1018817,0.12893753,-0.117909454,-0.019850953
-0.15188234,0.15677539,0.14263515,0.0026553087,0.053586625,-0.086904936,0.13867629,-0.03460981,-0.0025416259,-0.13374339,0.07506366,0.112975195,0.034674384,-0.18948393
-0.15472081,0.23543881,0.08207941,0.029317971,-0.08311888,0.030231478,0.22593099,-0.09137926,0.05512313,-0.012734503,-0.096560344,0.15688515,-0.08128314,-0.038346864
0.08474503,0.034795355,-0.039006323,0.05254978,-0.042432792,0.17536731,-0.02490656,-0.20852748,0.07751475,0.11756346,0.12494008,0.334239,-0.06567968,-0.096431404
-0.20039643,0.014250569,0.014364873,-0.01349451,0.03044423,0.026061727,0.28615868,-0.10230983,0.038766664,-0.07135829,-0.0053583495,-0.01163328,0.026953088,0.032977074
0.00518989,-0.0545329,0.059152476,-0.11034167,0.0354159,-0.00024156831,0.15953007,-0.06875571,0.008311288,-0.2144007,0.08239353,0.118553124,-0.072309986,-0.029468836
0.0913874,0.085628286,-0.009858331,-0.038871977,0.06431745,0.0410899,0.19788714,-0.13919577,0.0689026,0.11112836,-0.1183434,0.12457332,-0.098929115,0.057577506
0.07222242,0.057185527,0.120646924,0.014150854,-0.04880421,0.013454841,0.1138325,-0.10327571,0.105253726,-0.11577283,-0.10210395,0.046280496,-0.15400474,0.061593547
-0.025748616,0.07553473,0.26110184,-0.1643313,0.079003334,-0.11034271,0.23647621,-0.03592693,-0.10870844,-0.15121149,-0.0910538,0.07678093,-0.21509986,0.130193
0.027492123,-0.021107987,-0.0515787,-0.08780967,0.062069543,0.13163044,0.18970203,0.07847376,0.036412086,-0.12860784,0.05090562,0.18152884,-0.14663415,0.040954605
0.17804708,-0.004943695,-0.04722233,-0.02805908,0.008798125,0.018974813,0.17880714,-0.050678886,0.106362015,-0.07585712,0.041948143,0.22190654,-0.04966151,-0.062002696
0.12672961,-0.035643417,-0.061838686,0.026835691,0.027576525,-0.03858421,0.30825666,-0.052252688,0.11047582,-0.13211277,-0.002328813,0.17200515,-0.026105616,-0.04631128
-0.05756195,-0.024735663,0.061309956,0.02804825,-0.05355534,0.12292134,-0.0076295505,-0.28738642,0.05618709,0.16828111,-0.006122308,0.25945312,0.057776015,0.12907967
-0.012290591,0.11017233,0.10413818,-0.11003873,-0.08026761,-0.100653775,0.17798331,0.047802206,0.042217117,-0.04387677,-0.06019004,0.11958895,-0.07513331,-0.016720401
0.058255427,0.0914488,0.051862918,-0.07761283,-0.097115725,0.15044293,0.17833671,-0.0026624352,0.017630152,-0.08953129,-0.1379078,0.17669664,-0.012918381,0.13311471
-0.055092067,0.068310305,0.15091303,0.10504232,-0.0013661375,-0.033709675,0.12334968,-0.15847501,0.11481969,-0.28695282,0.14011241,0.17958216,-0.13641512,0.04229176
-0.16896978,0.20542268,0.14823222,-0.05893017,-0.083424345,-0.02734485,0.17444067,-0.024336614,0.04331995,-0.1342951,-0.13145627,0.22068428,-0.08882969,0.033056684
0.021230148,-0.030104969,-0.14500827,0.119895235,-0.017455105,-0.022926694,0.19391733,-0.006686896,0.0625691,-0.19969688,-0.020927338,0.11627698,-0.082958624,-0.07953099
-0.041472882,0.074042246,0.032986723,-0.12714495,-0.17643459,0.09648708,0.14219418,-0.014049336,-0.0010937471,-0.09134467,0.094935045,0.16408025,0.00027741655,-0.18560834
-0.062115878,0.13014878,0.04502064,0.006633606,-0.13752349,-0.041181266,0.06161669,-0.27879936,0.1084239,-0.09282003,-0.023721859,0.07663247,-0.11981998,-0.0010698158
0.08603972,0.01815889,0.09258233,-0.013077352,0.078614056,0.11780577,0.032510616,-0.18858102,0.071297795,-0.17194079,0.049282286,0.13749248,-0.093010366,-0.15031035
-0.053495795,0.21633859,0.013446407,0.022866365,-0.17110737,0.11868279,0.15391514,-0.0976285,0.084920704,0.08254227,-0.013318218,0.16341141,-0.05758332,-0.07157358
-0.05057709,0.014639784,-0.005501382,-0.07847108,-0.07709577,0.022542844,0.14190134,0.002655141,0.116337866,0.047503725,0.014842711,0.1544782,-0.00032209815,-0.120405234
-0.15599242,0.102393806,0.024193145,-0.12251121,0.029163562,0.04991778,0.2892557,-0.18396467,0.09387876,-0.024168527,0.055520188,0.30450717,0.00044875755,-0.03526427
-0.045199327,0.14311235,0.091202304,0.039236046,-0.02990482,-0.033940718,0.15049216,0.07735458,0.10891858,0.10020913,0.07428777,0.06890816,-0.024749683,-0.05845929
-0.13553724,-0.05625645,-0.11276393,-0.031668693,0.059645273,-0.14268151,0.14135663,-0.09822986,0.10659227,-0.28579494,0.18140455,-0.0053930758,0.030001907,-0.023747483
-0.08982419,0.023570161,0.078802936,-0.06201082,0.110932685,-0.21617976,0.16987893,-0.08515582,0.13012557,-0.18924838,0.047209207,0.05690116,-0.096288696,-0.039418057
0.059743777,-0.0779559,0.02621307,0.019790754,0.022956662,0.060934506,0.11579918,-0.11927319,0.10172267,0.024819095,-0.14288482,0.27331302,-0.063407995,0.06439171
-0.14335692,0.058779728,0.014290271,0.0011132099,0.1056618,0.05855132,0.22073105,-0.14661396,0.022216339,-0.08679157,-0.07889496,0.14425965,-0.06823166,0.2038396
-0.23053661,0.1583739,-0.017392127,-0.07877061,-0.027820416,0.011662083,0.36794525,-0.14851621,0.13265748,-0.03773747,0.07680325,0.19739,-0.04895959,-0.04942102
-0.009550853,0.10057223,0.13089573,-0.08172113,-0.0812524,0.14029083,0.015457958,-0.16053674,0.09928115,0.09256849,0.1873939,0.1755981,0.0030535662,-0.05239878
-0.03295186,0.065265566,-0.009759394,-0.053909432,0.089543544,-0.06334145,0.21804559,0.03290303,0.09364806,-0.15695679,0.07567608,0.08419028,-0.071073316,0.036933072
-0.16679572,0.1462171,-0.06330347,-0.02127311,-0.029570617,0.29111075,-0.085344955,-0.31850502,0.06340547,0.107831925,0.111710176,0.1204212,-0.039510213,-0.08518404
0.0064244885,-0.003324505,0.046837874,0.035126965,-0.1353946,0.2060306,0.07450668,-0.20048964,0.19941239,0.021672044,0.11319786,0.26913905,-0.0038764498,-0.07831032
-0.05356908,0.260401,0.15471242,-0.19027288,0.00873321,0.094622925,0.17966084,-0.16709742,-0.01512998,-0.112578675,-0.055283636,0.12016653,-0.12628128,0.029323315
-0.08073696,0.17056066,0.061290137,0.027785858,-0.04411734,0.03952901,0.16966155,-0.14386186,0.03405756,-0.15453489,0.10313214,0.015946258,-0.07006718,0.035975862
-0.022296747,0.046964165,0.083899885,0.11189136,-0.089404404,0.029036777,-0.04580006,-0.018187985,0.1592588,-0.14077276,-0.08173495,0.1869907,-0.07531113,-0.1563778
-0.073990814,0.00139134,-0.10306023,-0.15355723,-0.10652135,6.949529e-05,0.22171035,-0.13276252,0.06176662,-0.16524044,-0.08968669,0.11446929,-0.022673612,-0.046688206
-0.1985741,0.1293054,0.10701015,-0.039999206,0.019090343,0.097700894,0.1579054,-0.054087736,0.12955801,-0.1079534,0.004422605,0.07958486,-0.07104141,-0.07227838
0.06301717,0.012069125,-0.162114,-0.027337838,-0.20339973,0.044821788,0.28619877,-0.06402839,0.04394954,-0.10963976,-0.0512824,0.1701339,-0.049277328,-0.13059433
0.09723322,0.074647084,0.049058706,0.053269666,-0.031671576,0.11626611,0.2011032,-0.25705805,0.04636835,-0.08544883,0.044371832,0.24435903,-0.12494366,-0.061982907
0.0693099,-0.06837527,0.13079453,-0.08924194,-0.018455774,0.009784618,0.14172682,-0.02433195,-0.076591074,-0.055279203,-0.074482754,0.070600785,-0.23147579,0.034171827
0.004413666,0.14429393,-0.021229153,-0.016432133,-0.07879674,0.07662197,0.24985945,-0.21332362,0.19112168,0.046567082,0.18763162,0.15527909,-0.029364401,0.103584416
0.118652664,0.30086342,0.074454285,0.03041913,-0.08252897,-0.073023215,0.19019651,0.013647344,0.12314996,0.025354985,-0.002187388,-0.05702093,-0.18046916,0.04100202
-0.12726296,0.08970907,0.14744397,0.07391274,-0.037196767,-0.011423135,0.15661204,-0.15738493,-0.02767416,-0.14115143,0.040599566,0.01228894,-0.15148704,0.07594935
-0.047495157,0.09817554,-0.06504966,-0.059510183,-0.2082996,0.18325911,0.204371,-0.26106596,0.02279089,0.12686911,-0.079738334,0.26066035,-0.03702432,0.060083285
0.09843504,-0.002448339,-0.09726988,0.02095196,0.1593291,-0.10926676,0.12476641,-0.0545417,-0.06240711,-0.19575709,0.067635745,0.013724831,-0.1626953,0.069241874
0.012801224,0.075144336,-0.02174051,-0.05017477,-0.099031374,0.063609295,0.15623325,-0.11866344,0.08341564,-0.15781994,0.024069227,0.21316512,3.708317e-05,-0.110868156
-0.043762013,0.09681268,0.04123558,-0.1218148,-0.031124502,0.039249644,0.07984136,-0.1774553,-0.0037620552,-0.08936205,-0.02780718,0.11540463,-0.17388292,0.04431857
-0.053166106,0.051980432,-0.011593336,0.028724436,-0.1353374,0.13317774,0.21740553,-0.080494024,0.08198631,0.06358004,-0.050538115,0.20436327,-0.049353424,0.04581955
0.10366922,0.17943513,-0.10285558,-0.019565541,-0.00092335325,-0.060319126,0.30139422,-0.12391346,0.09952958,-0.026269907,-0.028806485,0.18932575,-0.03898561,0.07128003
-0.07188367,-0.0035643056,0.02339417,-0.20535892,0.056969993,-0.030391185,0.2108739,-0.08765667,0.05315954,-0.21780041,-0.02847666,0.07921248,-0.097156085,0.09158176
0.057080425,-0.044778675,-0.003795633,0.06130514,0.036032114,0.21951923,0.08652465,-0.20781311,0.2574539,-0.18009245,0.14733721,0.21252345,-0.09642872,-0.0701503
-0.05421021,0.0036222152,0.05409436,0.053517785,-0.07594337,-0.061834306,0.079357654,-0.12138138,0.14864358,-0.06881904,0.0011755489,0.10681484,-0.14202794,-0.055830657
-0.09881893,0.031817477,-0.024224287,-0.036147367,0.10014414,-0.09084369,0.33372736,-0.062250577,0.1144152,-0.20965704,0.09345843,0.10470892,-0.04586455,-0.0076135267
-0.01729018,0.10988134,-0.022767121,-0.05960882,0.062019877,0.04885275,0.036093816,-0.05501441,0.12878245,-0.15887596,0.14934663,0.27951154,-0.0704451,0.04820478
-0.07166446,0.06946762,-0.044582553,-0.007770017,-0.015858699,0.047487244,0.16252053,-0.12078089,0.18720432,-0.20382911,0.018778432,0.12085387,0.0061310027,-0.1240743
-0.05332222,-0.04170394,-0.026945671,0.06472237,0.060303368,-0.057129875,0.029291093,-0.0768041,0.014933422,-0.3168533,0.12536606,0.25862306,-0.0846829,0.06576493
